l  tau  s   h   p   n   pp  lm  lv  la  lj  ls         Hs1         body
3   3   3  -2   1  -1   0   0   0   0   0   0  -3.553894729176e-07  MO
3   3   3  -2   1   0   0   0   0   0   0   0  +1.012092528467e-05  MO
5   3   3  -2   1   0   0   0   0   0   0   0  -9.670113789438e-09  MO
3   3   3  -2   1   1   0   0   0   0   0   0  +4.431163358984e-06  MO
3   3   3  -2   1   2   0   0   0   0   0   0  +4.812032814268e-07  MO
4   3   3  -2   2   0   0   0   0   0   0   0  +1.959605069500e-08  MO
4   3   3  -2   2   1   0   0   0   0   0   0  +1.263766193646e-08  MO
3   3   3  -1  -1   0   1   0   0   0   0   0  +2.399620829231e-07  MO
3   3   3  -1  -1   1   1   0   0   0   0   0  +7.009553381762e-08  MO
3   3   3  -1   0   0   0   0   0   0   0   0  -2.747540267158e-07  MO
3   3   3  -1   0   0   0   0   0   0   0   0  +1.196280055613e-06  SU
3   3   3  -1   0   1   0   0   0   0   0   0  -1.160925300965e-07  MO
4   3   3  -1   0   1   1   0   0   0   0   0  -6.907224135313e-09  MO
3   3   3  -1   1   0  -1   0   0   0   0   0  -4.400157597310e-08  MO
3   3   3   0  -3  -1   0   0   0   0   0   0  +3.233604187791e-08  MO
4   3   3   0  -2   0   0   0   0   0   0   0  +1.174739749235e-07  MO
3   3   3   0  -1  -2   0   0   0   0   0   0  +2.021002617369e-08  MO
4   3   3   0  -2   1   0   0   0   0   0   0  +2.061934315949e-08  MO
3   3   3   0  -1  -1   0   0   0   0   0   0  -2.067255436764e-06  MO
5   3   3   0  -1  -1   0   0   0   0   0   0  +4.860639206331e-09  MO
3   3   3   0  -1   0   0   0   0   0   0   0  +5.431319180853e-05  MO
5   3   3   0  -1   0   0   0   0   0   0   0  -4.717378261302e-08  MO
4   3   3   0   0  -2   0   0   0   0   0   0  +6.037425540496e-09  MO
3   3   3   0  -1   1   0   0   0   0   0   0  +2.380556890617e-05  MO
5   3   3   0  -1   1   0   0   0   0   0   0  -1.800994737504e-08  MO
4   3   3   0   0  -1   0   0   0   0   0   0  -3.523195955242e-07  MO
3   3   3   0  -1   2   0   0   0   0   0   0  +2.586422868624e-06  MO
3   3   3   0   0   0  -1   0   0   0   0   0  +4.241547265314e-08  MO
3   3   3   0   0   0  -1   0   0   0   0   0  +1.923789833243e-08  SU
4   3   3   0   0   0   0   0   0   0   0   0  +7.281544518823e-06  MO
3   3   3   0   0   1  -1   0   0   0   0   0  +1.729364264989e-08  MO
4   3   3   0   0   1   0   0   0   0   0   0  +4.686219005759e-06  MO
3   3   3   0   1  -1   0   0   0   0   0   0  -4.420623446600e-08  MO
4   3   3   0   0   2   0   0   0   0   0   0  +9.593878500833e-07  MO
3   3   3   0   1   0   0   0   0   0   0   0  +2.342367615843e-06  MO
5   3   3   0   1   0   0   0   0   0   0   0  -5.679273177924e-09  MO
4   3   3   0   0   3   0   0   0   0   0   0  +5.582060393797e-08  MO
3   3   3   0   1   1   0   0   0   0   0   0  +2.072525392956e-06  MO
5   3   3   0   1   1   0   0   0   0   0   0  -4.860639206331e-09  MO
3   3   3   0   1   2   0   0   0   0   0   0  +4.720448138696e-07  MO
3   3   3   1  -1   0  -1   0   0   0   0   0  -1.944255682532e-07  MO
3   3   3   1  -1   1  -1   0   0   0   0   0  -5.474614685026e-08  MO
3   3   3   1   0   0   0   0   0   0   0   0  +5.106229397809e-08  SU
4   3   3   1   0   1  -1   0   0   0   0   0  +4.707145336658e-09  MO
3   3   3   2  -3   0   0   0   0   0   0   0  +7.173280176080e-08  MO
3   3   3   2  -3   1   0   0   0   0   0   0  +3.883394902742e-08  MO
4   3   3   2  -2   0   0   0   0   0   0   0  +1.959605069500e-08  MO
4   3   3   2  -2   1   0   0   0   0   0   0  +1.396794214030e-08  MO
3   3   3   2  -1   0   0   0   0   0   0   0  +4.378156809324e-07  MO
3   3   3   2  -1   1   0   0   0   0   0   0  +3.564639300054e-07  MO
3   3   3   2  -1   2   0   0   0   0   0   0  +8.964041988939e-08  MO
4   3   3   2   0   1   0   0   0   0   0   0  -6.856059512088e-09  MO
4   3   3   2   0   2   0   0   0   0   0   0  -7.981681223028e-09  MO
3   3   4  -4   0  -1   0   0   0   0   0   0  +1.368653671256e-07  MO
3   3   4  -4   0   0  -2   0   0   0   0   0  -2.650327483031e-08  MO
4   3   4  -4   1   0   0   0   0   0   0   0  +1.064224163070e-08  MO
3   3   4  -4   2   0   0   0   0   0   0   0  +1.561544300813e-07  MO
3   3   4  -4   2   1   0   0   0   0   0   0  +6.810011351186e-08  MO
3   3   4  -3   0  -1   1   0   0   0   0   0  +2.200078798655e-08  MO
3   3   4  -3   0   0   1   0   0   0   0   0  +7.266399790349e-07  MO
3   3   4  -3   0   1   1   0   0   0   0   0  +3.053504714040e-07  MO
3   3   4  -3   0   2   1   0   0   0   0   0  +3.381981595142e-08  MO
4   3   4  -3   1   0   1   0   0   0   0   0  +8.749150571396e-09  MO
4   3   4  -3   1   1   1   0   0   0   0   0  +5.372285438577e-09  MO
3   3   4  -2  -2  -1   0   0   0   0   0   0  +5.796951811340e-08  MO
3   3   4  -2  -2   0   0   0   0   0   0   0  +1.678199641765e-08  MO
4   3   4  -2  -1  -1   0   0   0   0   0   0  +1.350746053128e-08  MO
4   3   4  -2  -1   0   0   0   0   0   0   0  +5.720204876503e-08  MO
3   3   4  -2   0  -2   0   0   0   0   0   0  -1.847042898406e-08  MO
4   3   4  -2  -1   1   0   0   0   0   0   0  +9.414290673315e-09  MO
3   3   4  -2   0  -1   0   0   0   0   0   0  +6.521954522432e-07  MO
3   3   4  -2   0   0   0   0   0   0   0   0  +1.139313364115e-05  MO
5   3   4  -2   0   0   0   0   0   0   0   0  -9.618949166213e-09  MO
3   3   4  -2   0   1   0   0   0   0   0   0  +4.844010703783e-06  MO
4   3   4  -2   1  -1   0   0   0   0   0   0  -9.618949166213e-09  MO
3   3   4  -2   0   2   0   0   0   0   0   0  +5.214698399045e-07  MO
4   3   4  -2   1   0   0   0   0   0   0   0  +1.976489395164e-07  MO
4   3   4  -2   1   1   0   0   0   0   0   0  +1.271440887130e-07  MO
4   3   4  -2   1   2   0   0   0   0   0   0  +2.583813472839e-08  MO
3   3   4  -2   2   0   0   0   0   0   0   0  +6.559304697386e-08  MO
3   3   4  -2   2   1   0   0   0   0   0   0  +5.776485962050e-08  MO
3   3   4  -1  -2   0   1   0   0   0   0   0  +4.441089295890e-08  MO
3   3   4  -1  -1   0   0   0   0   0   0   0  -4.441089295890e-08  MO
4   3   4  -1  -1   0   1   0   0   0   0   0  +6.804894888864e-09  MO
3   3   4  -1  -1   1   0   0   0   0   0   0  -1.887974596985e-08  MO
3   3   4  -1   0  -1  -1   0   0   0   0   0  -1.611685631573e-08  MO
3   3   4  -1   0   0  -1   0   0   0   0   0  -1.122551833546e-07  MO
4   3   4  -1   0   0   0   0   0   0   0   0  -5.372285438577e-09  MO
3   3   4  -1   0   0   1   0   0   0   0   0  +6.052774927463e-08  MO
3   3   4  -1   0   1  -1   0   0   0   0   0  -4.185266179767e-08  MO
4   3   4   0  -3   0   0   0   0   0   0   0  +8.851479817845e-09  MO
3   3   4   0  -2  -1   0   0   0   0   0   0  -1.061665931909e-07  MO
3   3   4   0  -2   0   0   0   0   0   0   0  +4.115682292182e-06  MO
5   3   4   0  -2   0   0   0   0   0   0   0  -4.707145336658e-09  MO
3   3   4   0  -2   1   0   0   0   0   0   0  +1.798334177096e-06  MO
4   3   4   0  -1  -1   0   0   0   0   0   0  -4.814591045429e-08  MO
3   3   4   0  -2   2   0   0   0   0   0   0  +1.943232390068e-07  MO
4   3   4   0  -1   0   0   0   0   0   0   0  +9.904447763806e-07  MO
4   3   4   0  -1   1   0   0   0   0   0   0  +6.372553822616e-07  MO
3   3   4   0   0  -1   0   0   0   0   0   0  -8.059451450329e-07  MO
4   3   4   0  -1   2   0   0   0   0   0   0  +1.302651307297e-07  MO
3   3   4   0   0   0   0   0   0   0   0   0  +4.290542508514e-05  MO
5   3   4   0   0   0   0   0   0   0   0   0  -5.218791568903e-08  MO
4   3   4   0  -1   3   0   0   0   0   0   0  +7.521199614007e-09  MO
3   3   4   0   0   1   0   0   0   0   0   0  +3.756204765869e-05  MO
5   3   4   0   0   1   0   0   0   0   0   0  -4.466671607502e-08  MO
3   3   4   0   0   2   0   0   0   0   0   0  +1.224292686828e-05  MO
5   3   4   0   0   2   0   0   0   0   0   0  -1.360978977773e-08  MO
4   3   4   0   1   0   0   0   0   0   0   0  +8.800315194621e-09  MO
3   3   4   0   0   3   0   0   0   0   0   0  +1.769835481960e-06  MO
4   3   4   0   1   1   0   0   0   0   0   0  +9.618949166213e-09  MO
3   3   4   0   0   4   0   0   0   0   0   0  +9.583133929956e-08  MO
3   3   4   1  -2   0  -1   0   0   0   0   0  -3.489427303914e-08  MO
4   3   4   1  -1   0  -1   0   0   0   0   0  -5.065297699229e-09  MO
3   3   4   1   0   0  -1   0   0   0   0   0  -7.817954428709e-08  MO
3   3   4   1   0   1  -1   0   0   0   0   0  -2.154030637753e-08  MO
3   3   4   2  -2   1   0   0   0   0   0   0  +2.276825733492e-08  MO
3   3   4   2   0   1   0   0   0   0   0   0  -2.302408045104e-08  MO
3   3   4   2   0   2   0   0   0   0   0   0  -3.688969334489e-08  MO
3   3   4   2   0   3   0   0   0   0   0   0  -1.944255682532e-08  MO
3   3   5  -5   1   0   1   0   0   0   0   0  +3.238720650113e-08  MO
3   3   5  -4  -1  -1   0   0   0   0   0   0  +1.903323983953e-08  MO
4   3   5  -4   0   0   0   0   0   0   0   0  +6.190919410169e-09  MO
3   3   5  -4   1  -1   0   0   0   0   0   0  +2.343339743684e-08  MO
3   3   5  -4   1   0   0   0   0   0   0   0  +3.013596307925e-07  MO
3   3   5  -4   1   1   0   0   0   0   0   0  +1.263766193646e-07  MO
4   3   5  -4   2   0   0   0   0   0   0   0  +4.348992974086e-09  MO
3   3   5  -3  -1   0   1   0   0   0   0   0  +1.106690800347e-07  MO
3   3   5  -3  -1   1   1   0   0   0   0   0  +4.645747788788e-08  MO
4   3   5  -3   0   0   1   0   0   0   0   0  +1.161436947197e-08  MO
4   3   5  -3   0   1   1   0   0   0   0   0  +7.163047251435e-09  MO
3   3   5  -3   1   0   1   0   0   0   0   0  +6.574654084353e-08  MO
3   3   5  -3   1   1   1   0   0   0   0   0  +5.372285438577e-08  MO
4   3   5  -2  -2   0   0   0   0   0   0   0  +5.883931670822e-09  MO
3   3   5  -2  -1  -1   0   0   0   0   0   0  +1.206973461867e-07  MO
3   3   5  -2  -1   0   0   0   0   0   0   0  +1.574028468880e-06  MO
3   3   5  -2  -1   1   0   0   0   0   0   0  +6.643214679474e-07  MO
3   3   5  -2  -1   2   0   0   0   0   0   0  +7.111882628211e-08  MO
4   3   5  -2   0   0   0   0   0   0   0   0  +1.791785105323e-07  MO
4   3   5  -2   0   1   0   0   0   0   0   0  +1.125621710940e-07  MO
3   3   5  -2   1  -1   0   0   0   0   0   0  -2.762889654125e-08  MO
4   3   5  -2   0   2   0   0   0   0   0   0  +2.281942195814e-08  MO
3   3   5  -2   1   0   0   0   0   0   0   0  +1.366197769342e-06  MO
3   3   5  -2   1   1   0   0   0   0   0   0  +1.196587043352e-06  MO
3   3   5  -2   1   2   0   0   0   0   0   0  +3.845021435324e-07  MO
3   3   5  -2   1   3   0   0   0   0   0   0  +5.402984212511e-08  MO
3   3   5  -1  -1   0   1   0   0   0   0   0  +7.557014850264e-08  MO
3   3   5  -1  -1   1   1   0   0   0   0   0  +4.707145336658e-08  MO
3   3   5  -1   0   0   0   0   0   0   0   0  -3.908977214355e-08  MO
3   3   5  -1   0   1   0   0   0   0   0   0  -3.279652348693e-08  MO
3   3   5   0  -3   0   0   0   0   0   0   0  +3.154810668025e-07  MO
3   3   5   0  -3   1   0   0   0   0   0   0  +1.372746841114e-07  MO
4   3   5   0  -2  -1   0   0   0   0   0   0  -4.809474583107e-09  MO
4   3   5   0  -2   0   0   0   0   0   0   0  +1.083666719896e-07  MO
4   3   5   0  -2   1   0   0   0   0   0   0  +6.963505220860e-08  MO
3   3   5   0  -1  -1   0   0   0   0   0   0  -1.322605510354e-07  MO
4   3   5   0  -2   2   0   0   0   0   0   0  +1.422376525642e-08  MO
3   3   5   0  -1   0   0   0   0   0   0   0  +7.013800045489e-06  MO
5   3   5   0  -1   0   0   0   0   0   0   0  -1.130738173262e-08  MO
3   3   5   0  -1   1   0   0   0   0   0   0  +6.139089646843e-06  MO
5   3   5   0  -1   1   0   0   0   0   0   0  -9.670113789438e-09  MO
4   3   5   0   0  -1   0   0   0   0   0   0  -7.163047251435e-09  MO
3   3   5   0  -1   2   0   0   0   0   0   0  +2.000076286470e-06  MO
4   3   5   0   0   0   0   0   0   0   0   0  +3.213138338501e-07  MO
3   3   5   0  -1   3   0   0   0   0   0   0  +2.885173103632e-07  MO
4   3   5   0   0   1   0   0   0   0   0   0  +3.488915657681e-07  MO
4   3   5   0   0   2   0   0   0   0   0   0  +1.486332304673e-07  MO
3   3   5   0   1   0   0   0   0   0   0   0  -3.443379143011e-08  MO
4   3   5   0   0   3   0   0   0   0   0   0  +3.105692629729e-08  MO
3   3   5   0   1   1   0   0   0   0   0   0  -4.379691748020e-08  MO
3   3   5   0   1   2   0   0   0   0   0   0  -5.131811709421e-08  MO
3   3   5   0   1   3   0   0   0   0   0   0  -3.054528006505e-08  MO
3   3   5   1  -1   0  -1   0   0   0   0   0  -4.753193497560e-08  MO
3   3   5   1  -1   1  -1   0   0   0   0   0  -3.387098057464e-08  MO
3   3   6  -5   0   0   1   0   0   0   0   0  +2.072167240594e-08  MO
3   3   6  -4   0  -1   0   0   0   0   0   0  +2.363805592974e-08  MO
3   3   6  -4   0   0   0   0   0   0   0   0  +1.609127400412e-07  MO
3   3   6  -4   0   1   0   0   0   0   0   0  +6.503023611839e-08  MO
4   3   6  -4   1   0   0   0   0   0   0   0  +7.163047251435e-09  MO
4   3   6  -4   1   1   0   0   0   0   0   0  +4.451322220535e-09  MO
3   3   6  -4   2   0   0   0   0   0   0   0  +3.259186499403e-08  MO
3   3   6  -4   2   1   0   0   0   0   0   0  +2.849869513607e-08  MO
3   3   6  -3   0   0   1   0   0   0   0   0  +8.068661082510e-08  MO
3   3   6  -3   0   1   1   0   0   0   0   0  +6.717915029382e-08  MO
3   3   6  -3   0   2   1   0   0   0   0   0  +2.133564788463e-08  MO
3   3   6  -2  -2  -1   0   0   0   0   0   0  +1.632151480863e-08  MO
3   3   6  -2  -2   0   0   0   0   0   0   0  +1.739085543402e-07  MO
3   3   6  -2  -2   1   0   0   0   0   0   0  +7.290958809497e-08  MO
4   3   6  -2  -1   0   0   0   0   0   0   0  +3.673619947522e-08  MO
4   3   6  -2  -1   1   0   0   0   0   0   0  +2.292175120459e-08  MO
4   3   6  -2  -1   2   0   0   0   0   0   0  +4.655980713433e-09  MO
3   3   6  -2   0   0   0   0   0   0   0   0  +1.175865370946e-06  MO
3   3   6  -2   0   1   0   0   0   0   0   0  +1.018585319154e-06  MO
3   3   6  -2   0   2   0   0   0   0   0   0  +3.302676429144e-07  MO
4   3   6  -2   1   0   0   0   0   0   0   0  +1.529822234414e-08  MO
3   3   6  -2   0   3   0   0   0   0   0   0  +4.742960572915e-08  MO
4   3   6  -2   1   1   0   0   0   0   0   0  +1.657733792475e-08  MO
4   3   6  -2   1   2   0   0   0   0   0   0  +6.958388758537e-09  MO
3   3   6   0  -4   0   0   0   0   0   0   0  +2.425203140843e-08  MO
4   3   6   0  -3   0   0   0   0   0   0   0  +1.074457087715e-08  MO
4   3   6   0  -3   1   0   0   0   0   0   0  +6.907224135313e-09  MO
3   3   6   0  -2   0   0   0   0   0   0   0  +8.447279294371e-07  MO
3   3   6   0  -2   1   0   0   0   0   0   0  +7.391241471017e-07  MO
3   3   6   0  -2   2   0   0   0   0   0   0  +2.405760584018e-07  MO
4   3   6   0  -1   0   0   0   0   0   0   0  +7.879351976579e-08  MO
3   3   6   0  -2   3   0   0   0   0   0   0  +3.463844992301e-08  MO
4   3   6   0  -1   1   0   0   0   0   0   0  +8.554725003143e-08  MO
4   3   6   0  -1   2   0   0   0   0   0   0  +3.648037635910e-08  MO
3   3   6   0   0   0   0   0   0   0   0   0  +6.098311442133e-07  MO
4   3   6   0  -1   3   0   0   0   0   0   0  +7.623528860456e-09  MO
3   3   6   0   0   1   0   0   0   0   0   0  +7.924888491249e-07  MO
3   3   6   0   0   2   0   0   0   0   0   0  +4.243593850243e-07  MO
3   3   6   0   0   3   0   0   0   0   0   0  +1.198787122151e-07  MO
3   3   6   0   0   4   0   0   0   0   0   0  +1.882858134663e-08  MO
3   3   7  -4  -1   0   0   0   0   0   0   0  +3.126158479019e-08  MO
3   3   7  -4   1   0   0   0   0   0   0   0  +5.106229397809e-08  MO
3   3   7  -4   1   1   0   0   0   0   0   0  +4.415506984278e-08  MO
3   3   7  -3  -1   0   1   0   0   0   0   0  +2.010769692724e-08  MO
3   3   7  -2  -3   0   0   0   0   0   0   0  +1.734480727312e-08  MO
4   3   7  -2  -2   0   0   0   0   0   0   0  +5.372285438577e-09  MO
3   3   7  -2  -1   0   0   0   0   0   0   0  +2.628838341277e-07  MO
3   3   7  -2  -1   1   0   0   0   0   0   0  +2.270685978705e-07  MO
3   3   7  -2  -1   2   0   0   0   0   0   0  +7.357472819689e-08  MO
4   3   7  -2   0   0   0   0   0   0   0   0  +1.407027138675e-08  MO
4   3   7  -2   0   1   0   0   0   0   0   0  +1.514472847446e-08  MO
4   3   7  -2   0   2   0   0   0   0   0   0  +6.446742526292e-09  MO
3   3   7  -2   1   0   0   0   0   0   0   0  +3.146624328309e-08  MO
3   3   7  -2   1   1   0   0   0   0   0   0  +4.062471084028e-08  MO
3   3   7  -2   1   2   0   0   0   0   0   0  +2.092633089884e-08  MO
3   3   7   0  -3   0   0   0   0   0   0   0  +8.917993828037e-08  MO
3   3   7   0  -3   1   0   0   0   0   0   0  +7.792372117097e-08  MO
3   3   7   0  -3   2   0   0   0   0   0   0  +2.532648849615e-08  MO
4   3   7   0  -2   0   0   0   0   0   0   0  +1.263766193646e-08  MO
4   3   7   0  -2   1   0   0   0   0   0   0  +1.371211902418e-08  MO
4   3   7   0  -2   2   0   0   0   0   0   0  +5.832767047597e-09  MO
3   3   7   0  -1   0   0   0   0   0   0   0  +1.674106471907e-07  MO
3   3   7   0  -1   1   0   0   0   0   0   0  +2.174496487043e-07  MO
3   3   7   0  -1   2   0   0   0   0   0   0  +1.170134933145e-07  MO
4   3   7   0   0   0   0   0   0   0   0   0  +4.655980713433e-09  MO
3   3   7   0  -1   3   0   0   0   0   0   0  +3.341049896562e-08  MO
4   3   7   0   0   1   0   0   0   0   0   0  +6.958388758537e-09  MO
4   3   7   0   0   2   0   0   0   0   0   0  +4.400157597310e-09  MO
3   3   8  -4   0   0   0   0   0   0   0   0  +2.742423804835e-08  MO
3   3   8  -4   0   1   0   0   0   0   0   0  +2.343339743684e-08  MO
3   3   8  -2  -2   0   0   0   0   0   0   0  +4.093169857963e-08  MO
3   3   8  -2  -2   1   0   0   0   0   0   0  +3.520126077848e-08  MO
3   3   8  -2   0   0   0   0   0   0   0   0  +2.911267061476e-08  MO
3   3   8  -2   0   1   0   0   0   0   0   0  +3.781065656293e-08  MO
3   3   8  -2   0   2   0   0   0   0   0   0  +2.026119079692e-08  MO
3   3   8   0  -2   0   0   0   0   0   0   0  +2.901034136831e-08  MO
3   3   8   0  -2   1   0   0   0   0   0   0  +3.765716269326e-08  MO
3   3   8   0  -2   2   0   0   0   0   0   0  +2.026119079692e-08  MO
4   4  -6   2   4   0   0   0   0   0   0   0  +1.688432566410e-08  MO
4   4  -6   4   2   0   0   0   0   0   0   0  +2.594046397484e-08  MO
4   4  -6   6   0   0   0   0   0   0   0   0  +1.043758313781e-08  MO
4   4  -5   0   5   0   0   0   0   0   0   0  +2.312640969749e-08  MO
5   4  -5   2   2   0   0   0   0   0   0   0  -8.800315194621e-09  MO
4   4  -5   2   3  -1   0   0   0   0   0   0  -7.930516599803e-09  MO
4   4  -5   2   3   0   0   0   0   0   0   0  +1.058084408283e-07  MO
4   4  -5   3   3   0  -1   0   0   0   0   0  +9.670113789438e-09  MO
5   4  -5   4   0   0   0   0   0   0   0   0  -4.246663727637e-09  MO
4   4  -5   4   1   0   0   0   0   0   0   0  +1.033525389136e-07  MO
4   4  -5   5   1   0  -1   0   0   0   0   0  +1.463308224222e-08  MO
4   4  -5   6  -1   0   0   0   0   0   0   0  +1.985187381112e-08  MO
5   4  -4   0   3   0   0   0   0   0   0   0  -1.903323983953e-08  MO
4   4  -4   0   4  -1   0   0   0   0   0   0  -1.345629590805e-08  MO
4   4  -4   0   4   0   0   0   0   0   0   0  +1.801506383736e-07  MO
4   4  -4   1   2   0   1   0   0   0   0   0  -1.565637470671e-08  MO
5   4  -4   2   1  -1   0   0   0   0   0   0  -4.297828350861e-09  MO
5   4  -4   2   1   0   0   0   0   0   0   0  -3.248953574758e-08  MO
4   4  -4   2   2  -1   0   0   0   0   0   0  -4.241547265314e-08  MO
4   4  -4   2   2   0   0   0   0   0   0   0  +5.677738239227e-07  MO
4   4  -4   3   0   0   1   0   0   0   0   0  -8.339833585600e-09  MO
4   4  -4   3   2   0  -1   0   0   0   0   0  +4.799241658462e-08  MO
5   4  -4   4  -1   0   0   0   0   0   0   0  -6.088590163720e-09  MO
4   4  -4   4   0  -1   0   0   0   0   0   0  -2.189845874010e-08  MO
4   4  -4   4   0   0   0   0   0   0   0   0  +2.931732910766e-07  MO
4   4  -4   5   0   0  -1   0   0   0   0   0  +3.837346741840e-08  MO
